Labor Force Statistics from the Current Population Survey,,,,,,,,,,,,,
Original Data Value,,,,,,,,,,,,,
,,,,,,,,,,,,,
Series Id:,LNU04000008,,,,,,,,,,,,
Not Seasonally Adjusted,,,,,,,,,,,,,
Series title:,(Unadj) Unemployment Rate - Black or African American Women,,,,,,,,,,,,
Labor force status:,Unemployment rate,,,,,,,,,,,,
Type of data:,Percent or rate,,,,,,,,,,,,
Age:,16 years and over,,,,,,,,,,,,
Race:,Black or African American,,,,,,,,,,,,
Sex:,Women,,,,,,,,,,,,
Years:,1972 to 2020,,,,,,,,,,,,
,,,,,,,,,,,,,
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
1972,12.1,11.2,11.6,9.7,9.8,14.6,13.2,12.1,13.1,12.4,11.5,9.5,11.8
1973,10.9,11.2,10.7,10.3,9.5,13.7,12.7,11.0,12.5,9.7,11.0,10.0,11.1
1974,10.8,10.1,9.4,9.2,10.0,12.2,13.5,10.6,11.8,12.1,13.2,12.7,11.3
1975,14.4,14.5,14.7,13.8,14.4,16.0,15.3,15.7,16.6,14.7,14.2,13.1,14.8
1976,14.6,14.4,13.1,13.2,12.5,15.8,16.1,15.7,14.9,14.0,13.6,13.0,14.3
1977,14.8,15.1,14.0,13.7,13.1,16.7,15.9,15.5,15.9,14.7,15.5,13.5,14.9
1978,14.5,13.2,13.5,12.6,13.5,16.2,16.3,14.0,13.8,12.9,12.9,12.2,13.8
1979,13.3,13.9,12.0,13.1,13.2,15.4,14.4,14.3,13.6,13.4,11.9,11.6,13.3
1980,12.7,12.5,12.7,12.9,14.0,15.9,15.8,14.2,13.8,15.2,14.5,14.2,14.0
1981,13.9,14.5,15.4,13.9,14.3,17.3,16.1,16.7,16.8,17.1,15.4,15.2,15.6
1982,15.3,16.0,16.8,16.6,17.1,18.9,19.2,18.6,18.6,18.9,17.9,17.4,17.6
1983,19.1,18.1,18.9,18.5,18.2,21.1,19.3,19.1,18.8,18.7,16.8,17.0,18.6
1984,16.3,15.4,15.5,15.0,15.1,15.6,16.9,16.5,15.2,15.5,14.7,13.4,15.4
1985,14.1,15.4,14.6,14.3,15.2,15.2,16.2,15.4,15.7,14.3,14.7,13.2,14.9
1986,13.5,14.0,14.1,14.1,14.3,15.8,14.6,15.2,14.9,14.1,13.7,12.5,14.2
1987,13.8,14.3,14.2,12.5,13.1,13.8,13.6,13.0,13.8,12.9,12.0,11.2,13.2
1988,11.9,12.0,12.4,12.1,12.2,12.6,12.5,11.9,11.6,10.8,10.5,10.5,11.7
1989,11.3,11.5,10.8,9.8,10.8,13.2,12.3,11.3,12.0,11.4,11.2,10.4,11.4
1990,10.0,10.7,10.1,9.6,10.1,11.1,11.6,11.7,11.8,11.2,11.6,11.7,10.9
1991,11.3,11.1,11.5,10.9,11.7,12.7,11.9,12.3,12.1,13.5,12.6,12.1,12.0
1992,12.3,12.6,12.1,12.4,13.7,14.9,14.6,13.5,12.8,12.6,13.4,13.1,13.2
1993,13.6,12.5,11.5,11.8,11.9,13.8,13.6,12.0,11.6,10.8,11.4,10.8,12.1
1994,12.2,11.7,12.2,11.0,11.1,12.0,10.9,10.7,10.3,10.8,10.2,9.1,11.0
1995,9.9,10.1,10.1,10.3,9.1,11.5,11.9,10.9,11.4,10.0,8.8,8.2,10.2
1996,10.1,9.1,9.4,9.4,9.2,10.6,10.9,11.2,10.1,10.2,9.4,9.6,10.0
1997,10.2,11.2,9.9,9.1,10.2,10.9,10.5,10.1,9.8,9.5,9.3,8.7,9.9
1998,9.0,9.7,9.4,8.8,9.5,9.5,9.9,9.4,9.4,8.5,8.0,6.6,9.0
1999,7.3,8.5,8.3,7.2,7.3,8.0,9.5,8.6,8.5,7.1,7.3,6.5,7.8
2000,7.5,7.9,7.3,6.2,7.5,7.6,8.4,7.8,7.0,6.4,6.8,5.5,7.1
2001,8.0,7.2,7.6,6.2,7.1,8.2,7.9,8.5,8.7,9.2,9.4,8.5,8.1
2002,9.5,9.7,9.9,10.0,10.0,10.3,10.9,9.9,8.7,8.8,9.9,9.6,9.8
2003,9.4,9.8,9.5,9.4,9.2,11.9,11.8,11.2,10.0,10.7,9.6,9.3,10.2
2004,9.7,9.3,9.9,8.8,9.5,10.9,11.7,9.8,9.2,10.0,9.7,8.9,9.8
2005,9.8,9.8,9.8,9.2,9.3,10.5,10.2,9.7,8.8,8.6,9.9,8.5,9.5
2006,9.1,8.8,8.8,8.1,7.4,9.1,9.9,8.4,8.5,7.3,8.0,7.9,8.4
2007,7.3,6.9,6.8,6.4,7.1,8.3,8.7,7.8,7.8,7.5,7.9,7.5,7.5
2008,8.2,7.4,8.1,7.4,8.6,8.7,9.6,10.5,10.5,9.4,9.7,9.2,8.9
2009,10.2,10.7,10.2,11.0,12.0,13.1,14.4,13.1,14.0,13.4,12.8,13.4,12.4
2010,14.2,12.7,12.3,13.6,13.1,12.9,15.3,15.1,14.6,13.8,14.0,13.5,13.8
2011,13.9,13.1,12.5,13.5,13.7,15.2,15.9,15.7,15.1,13.1,13.5,14.1,14.1
2012,13.6,12.2,12.0,10.8,11.8,14.4,14.0,14.1,12.3,13.2,12.0,12.9,12.8
